#assembly_accession	genome_size	thermo_class	IR Counts	IR Density
GCA_019915385.1	2161423	Mesophiles	245	113.35125054188838
GCF_003006075.1	2832518	Mesophiles	255	90.02590627844201
GCF_005144885.1	7354671	Mesophiles	718	97.6250331252071
GCF_900660745.1	1883099	Mesophiles	134	71.15929645759464
GCA_036323615.1	3731299	Mesophiles	475	127.30151081433034
GCF_963677365.1	4788252	Mesophiles	575	120.08557611420619
GCA_037113525.1	4934347	Mesophiles	699	141.66008187101556
GCF_009932715.2	2396041	Mesophiles	281	117.27679117343985
GCF_014396975.1	3456638	Mesophiles	339	98.0721730189855
GCF_009665255.1	3979875	Mesophiles	671	168.5982599956029
GCF_021442325.1	3202016	Mesophiles	490	153.02859198704817
GCF_018736065.1	6968008	Mesophiles	774	111.07909175764436
GCF_016027375.1	3355233	Mesophiles	773	230.38638449252258
GCF_009914335.1	4114477	Mesophiles	663	161.13834151946895
GCF_000147695.2	2785056	Thermophiles	339	121.72107131777602
GCF_000222485.1	6221273	Mesophiles	505	81.17309753164666
GCF_946903285.1	5554530	Mesophiles	690	124.22293155316471
GCF_036419715.1	2574940	Mesophiles	264	102.52666081539763
GCF_001998765.1	3172613	Mesophiles	237	74.70183095133254
GCF_030440255.1	5550536	Mesophiles	1468	264.4789620317749
GCF_013732895.1	5083937	Mesophiles	530	104.24991497730991
GCF_026240615.1	4549968	Mesophiles	578	127.0338604579197
GCF_002865785.1	4318900	Mesophiles	992	229.68811502928986
GCF_014905135.1	2078871	Mesophiles	107	51.4702451474863
GCF_016925335.1	5603347	Mesophiles	688	122.78375763628416
GCF_023716825.1	3704462	Mesophiles	596	160.88705998333901
GCF_023805395.1	4974508	Mesophiles	541	108.75447380926917
GCF_032924185.1	3835953	Mesophiles	211	55.00588771551685
GCF_016250455.1	3161380	Mesophiles	131	41.437600035427565
GCF_030060615.1	4339384	Mesophiles	526	121.21536144300666
GCF_000709415.1	2757557	Mesophiles	326	118.22058437957946
GCF_002076935.1	3981712	Mesophiles	738	185.3474083509807
GCF_034377505.1	4215606	Mesophiles	746	176.96150921124982
GCF_000523045.1	4043042	Mesophiles	732	181.05179219013803
GCF_024758645.1	3113653	Thermophiles	412	132.3204608862966
GCF_006094495.1	5746548	Mesophiles	1469	255.6317288222425
GCF_020139235.1	3440919	Mesophiles	848	246.44578962771283
GCF_002982175.1	4226648	Mesophiles	742	175.55282578535048
GCF_023822065.1	4239716	Mesophiles	310	73.11810508062332
GCF_002953295.1	5513032	Mesophiles	652	118.26523045757762
GCF_016806125.1	5091427	Mesophiles	597	117.25592844599363
GCF_021631985.1	10963797	Mesophiles	1216	110.91048110431085
GCF_022654795.1	4160635	Mesophiles	716	172.0891162046178
GCF_025144665.1	2780015	Mesophiles	322	115.82671316521673
GCF_013285525.1	5375961	Mesophiles	458	85.19407041829359
GCF_030864045.1	2907308	Mesophiles	222	76.35929870519395
GCF_005944105.1	6092335	Mesophiles	639	104.88589350388644
GCF_019774575.1	2826602	Psychrophiles	404	142.92779811236247
GCF_001465295.1	4147593	Mesophiles	651	156.95850581288954
GCF_002891945.1	4429187	Mesophiles	316	71.344921765552
GCF_000264455.2	6512983	Mesophiles	636	97.65110702730223
GCF_016774535.1	6098577	Mesophiles	1659	272.0306720731738
GCF_023920245.1	5638936	Mesophiles	673	119.34875657393522
GCF_035990065.1	2735685	Mesophiles	303	110.75836582062628
GCF_013285325.1	4101682	Mesophiles	744	181.38900090255657
GCF_019038105.1	2748450	Mesophiles	118	42.933289672360786
GCF_009769015.1	2443663	Mesophiles	233	95.34866305214753
GCF_000199675.1	3532378	Thermophiles	299	84.64552774363332
GCF_900638695.1	2750807	Mesophiles	273	99.24360378608895
GCF_001888165.1	3206049	Mesophiles	340	106.04953324169406
GCF_000935025.1	5228389	Mesophiles	439	83.96467822114995
GCF_003568825.1	4967522	Mesophiles	704	141.72056006999063
GCF_030291955.1	5332520	Mesophiles	1396	261.7899229632519
GCF_025725725.1	3256418	Mesophiles	468	143.71619368275202
GCF_004101485.1	4058528	Mesophiles	714	175.92585292007348
GCF_014844455.1	3221303	Mesophiles	444	137.8324237117713
GCF_019330245.1	2754755	Mesophiles	279	101.27942412301638
GCF_019704375.1	4195012	Mesophiles	746	177.83024220192934
GCF_002412025.1	4239045	Mesophiles	273	64.40129793385067
GCF_030296595.1	3391135	Mesophiles	289	85.22220436520516
GCF_008087625.1	10526296	Mesophiles	904	85.88016145470354
GCF_000695095.2	4716552	Mesophiles	327	69.33030739404548
GCF_006777105.1	853955	Mesophiles	151	176.82430573039562
GCF_002736205.1	5373360	Mesophiles	479	89.14347819613799
GCA_029537055.1	4100888	Mesophiles	735	179.2294742016851
GCA_030123465.1	6291318	Mesophiles	949	150.84279637430504
GCF_033113625.1	4012893	Mesophiles	699	174.18854676663446
GCF_002251005.2	4336492	Mesophiles	970	223.68310606822288
GCF_900638245.1	3288745	Mesophiles	366	111.28865266233777
GCF_006402735.1	9316447	Mesophiles	433	46.47694555660543
GCF_030435915.1	2453845	Mesophiles	265	107.99378118829837
GCF_023547125.1	2513271	Mesophiles	280	111.40859859521714
GCF_030845335.1	2611553	Mesophiles	321	122.91536874802081
GCF_003443575.1	4188145	Mesophiles	313	74.73475727320806
GCF_018336915.1	7112772	Mesophiles	411	57.783378969549425
GCF_023824155.1	5684056	Mesophiles	1440	253.3402204341407
GCF_002101395.1	4316301	Mesophiles	461	106.80441424265824
GCF_000009405.1	2566424	Mesophiles	242	94.29462941431346
GCA_037101275.1	7613229	Mesophiles	966	126.88440082388169
GCF_016772275.1	4309805	Mesophiles	651	151.05091761692233
GCF_000517365.1	1132591	Mesophiles	300	264.87937834575763
GCF_902502825.2	4749058	Mesophiles	316	66.53951162525284
GCF_000816145.1	2165416	Thermophiles	115	53.107578405257925
GCF_024347375.1	5742785	Mesophiles	816	142.09133721704714
GCF_009362995.1	6711018	Mesophiles	635	94.62051807937335
GCF_001274875.1	1514561	Mesophiles	428	282.5901366798696
GCF_009806575.1	4549254	Mesophiles	637	140.0229576101928
GCF_900332045.1	2594377	Mesophiles	268	103.30032990579241
GCF_002804105.1	845295	Mesophiles	122	144.32831141790734
GCF_019134595.1	4722159	Mesophiles	654	138.49597186371741
GCF_000506785.4	6186993	Mesophiles	976	157.75029970132502
GCF_001558375.2	2579169	Mesophiles	313	121.35691767387092
GCF_005222505.1	3009512	Mesophiles	368	122.27896084149191
GCF_018141445.1	6325483	Mesophiles	444	70.19226832164438
GCF_001969385.1	5424264	Mesophiles	517	95.3124700420186
GCF_018292125.1	7271073	Mesophiles	417	57.350545098364435
GCF_024508175.1	4090549	Mesophiles	726	177.48228905215413
GCF_024759285.1	6826483	Mesophiles	399	58.44883814989358
GCF_009834025.1	4018808	Mesophiles	326	81.11858043479559
GCA_000724585.1	5223665	Mesophiles	1383	264.7566411705192
GCF_002211785.1	2197430	Mesophiles	117	53.24401687425765
GCF_014218335.1	5430627	Mesophiles	373	68.68451838065845
GCA_016856285.1	2511855	Mesophiles	269	107.09216893491066
GCF_022537925.1	5605327	Mesophiles	1423	253.86565315457958
GCF_023824195.1	5983792	Mesophiles	1594	266.3862647632137
GCF_003344925.1	2970356	Mesophiles	513	172.70657119887312
GCF_020906055.1	5068757	Mesophiles	250	49.321756793628104
GCF_029590455.1	4288118	Mesophiles	710	165.57380184034113
GCA_029762095.1	4071784	Mesophiles	696	170.93244631837052
GCF_003931855.1	5288676	Mesophiles	362	68.44813333242574
GCF_016067635.1	2728820	Mesophiles	349	127.8941080760182
GCF_021655355.1	5674343	Mesophiles	1468	258.70836500366653
GCF_030440305.1	2736752	Mesophiles	151	55.17489345033821
GCF_022846475.1	3892282	Thermophiles	503	129.2301020326893
GCF_028751625.1	5510339	Mesophiles	1400	254.06785317563947
GCF_020229715.1	2974797	Mesophiles	394	132.44601228251878
GCF_030931055.1	5411044	Mesophiles	644	119.01584980643291
GCF_007970805.1	5079621	Mesophiles	428	84.25825470049833
GCF_002220195.1	3127455	Mesophiles	230	73.542225227861
GCF_002346205.1	5736590	Mesophiles	1172	204.30255604810523
GCF_008728835.1	5865246	Mesophiles	642	109.458324510174
GCA_021654955.1	6021314	Mesophiles	1561	259.24573938512424
GCF_022353865.1	6138045	Mesophiles	709	115.50909124973832
GCF_013364095.1	5802668	Mesophiles	825	142.1759783602991
GCF_029028125.1	6387078	Mesophiles	669	104.74273212257624
GCF_021655175.1	5682185	Mesophiles	1488	261.87109360219705
GCF_016756135.1	5657763	Mesophiles	348	61.50840888881348
GCF_021729445.1	5984367	Mesophiles	910	152.06286646524185
GCF_020905915.1	5003442	Mesophiles	240	47.96697953129066
GCA_902509515.1	2598654	Mesophiles	266	102.36068364622608
GCF_006088795.1	4295477	Mesophiles	751	174.83506488336454
GCF_000507245.1	3782798	Mesophiles	148	39.124478758844646
GCF_000565215.1	1075953	Mesophiles	294	273.2461362159871
GCF_002795845.1	3660060	Psychrophiles	198	54.09747381190472
GCF_000009785.1	3592666	Thermophiles	327	91.0187587713414
GCF_032460565.1	4288753	Mesophiles	654	152.4918781753111
GCF_009497815.1	4178124	Mesophiles	751	179.74574234752248
GCF_000145275.1	5262222	Mesophiles	710	134.9239921842902
GCF_003812425.1	2577406	Mesophiles	273	105.92044869919602
GCF_001302585.1	11759770	Mesophiles	1182	100.51216988087351
GCF_014844775.1	3261270	Mesophiles	464	142.27586185749723
GCF_024397295.1	3811827	Mesophiles	632	165.7997595378804
GCF_002043005.1	5693067	Mesophiles	402	70.61220252633598
GCF_000226565.1	4134229	Mesophiles	281	67.96914249307429
GCF_002998435.1	3361794	Mesophiles	151	44.91649399100599
GCF_022810705.1	6000397	Mesophiles	1616	269.31551362351524
GCA_001483385.1	2918253	Mesophiles	618	211.77053531684882
GCF_002216085.1	4169021	Mesophiles	762	182.77672383996148
GCA_028540505.1	3168362	Mesophiles	593	187.16295675809772
GCF_023094015.1	5648783	Mesophiles	1555	275.2805338778282
GCF_027286345.1	3449603	Mesophiles	390	113.05648794948289
GCF_009428965.1	1714771	Mesophiles	116	67.64751678212426
GCF_001518875.1	5678662	Mesophiles	1572	276.82577339521174
GCF_002850375.1	2253412	Mesophiles	309	137.12539029702512
GCF_000013985.1	3373713	Mesophiles	361	107.00376706613751
GCF_021654755.1	4501066	Mesophiles	729	161.96163308869498
GCF_016028275.1	2571374	Mesophiles	243	94.50200554256207
GCF_014396385.1	2404302	Mesophiles	144	59.892642438429114
GCF_018884165.1	4209504	Mesophiles	729	173.179547994253
GCF_007971385.1	5773153	Mesophiles	593	102.71683428448891
GCF_001729545.1	5780166	Mesophiles	1185	205.0114131670267
GCF_003815635.1	4430347	Mesophiles	588	132.72098099765097
GCF_025263645.1	5582866	Mesophiles	441	78.99168634891112
GCF_000021545.1	1640877	Thermophiles	50	30.47151005224645
GCF_002346105.1	5698260	Mesophiles	1161	203.7464067978646
GCF_016806835.2	7759404	Mesophiles	610	78.61428532397592
GCF_030580635.1	4058791	Mesophiles	669	164.82740796458847
GCF_030060655.1	4339351	Mesophiles	526	121.21628326447895
GCF_009662335.1	4103324	Mesophiles	708	172.54304071528352
GCF_013284505.2	5740353	Mesophiles	1547	269.49562161072674
GCF_025139665.1	4602657	Mesophiles	513	111.45736038987916
GCF_004119675.1	4137450	Mesophiles	732	176.9205670159156
GCA_016855585.1	2561687	Mesophiles	261	101.88598372869129
GCF_035920425.1	7330286	Mesophiles	901	122.91471301392606
GCF_000835185.1	5642468	Mesophiles	1519	269.20843857687805
GCF_001039495.1	3694837	Thermophiles	538	145.6085884167556
GCF_002804225.1	837387	Mesophiles	244	291.3825984879154
GCF_000284335.1	1558103	Thermophiles	94	60.32977280706089
GCF_014189535.1	6935783	Mesophiles	519	74.82933073309819
GCF_024927965.1	8265668	Mesophiles	1225	148.20338779636444
GCF_002215215.1	7783862	Mesophiles	342	43.93705849358583
GCF_005849435.1	3891368	Mesophiles	652	167.55033191412377
GCF_034011435.1	6799674	Mesophiles	533	78.38611086355023
GCF_029625315.1	5414540	Mesophiles	813	150.15125938676232
GCF_012972105.1	6530396	Mesophiles	571	87.4372702666117
GCF_019900285.2	5417833	Mesophiles	659	121.63534756423832
GCF_023521475.1	4040032	Mesophiles	724	179.2065013346429
GCF_004102625.1	6604517	Mesophiles	641	97.05478841223363
GCF_030291995.1	3919705	Mesophiles	659	168.12489715425014
GCF_014844595.1	3261110	Mesophiles	464	142.2828423450911
GCF_000762285.1	5827656	Mesophiles	1197	205.39990692655846
GCA_029762215.1	4093087	Mesophiles	729	178.10518075965646
GCF_018741405.1	5513922	Mesophiles	1485	269.3182819778735
GCF_019164215.1	3763082	Mesophiles	615	163.42986945275177
GCF_025140475.1	4223094	Mesophiles	215	50.91054094462496
GCF_006704205.1	5207802	Mesophiles	770	147.85508358420694
GCF_018741585.1	5534165	Mesophiles	1498	270.68220770432396
GCF_024266895.1	5613749	Mesophiles	597	106.34604432795267
GCF_021545825.1	4134749	Mesophiles	607	146.80455814851155
GCF_026427595.1	4226946	Mesophiles	308	72.86584687857379
GCF_029677685.1	1084341	Mesophiles	239	220.4103690628686
GCF_020138575.1	3033971	Mesophiles	736	242.58636618477897
GCF_000503895.1	3653837	Mesophiles	334	91.41075532378701
GCF_009789575.1	5116759	Mesophiles	485	94.78656313498448
GCF_025143105.1	4283941	Mesophiles	304	70.96269533123822
GCF_014844375.1	3221309	Mesophiles	444	137.8321669855329
GCF_016865275.1	2166214	Thermophiles	279	128.79613925493973
GCA_016855605.1	2498394	Mesophiles	262	104.86736679643003
GCA_016855945.1	2682778	Mesophiles	272	101.38744241976042
GCA_902167325.1	6294731	Mesophiles	550	87.37466303166887
GCF_002077215.1	3740842	Mesophiles	567	151.57015452670817
GCF_003665255.1	4199434	Mesophiles	738	175.73796849765944
GCF_002804005.1	868413	Mesophiles	230	264.85094073902627
GCF_001705175.1	5109718	Mesophiles	727	142.27791044437285
GCF_000284315.1	2559538	Mesophiles	173	67.59032294109328
GCF_029677705.1	1020119	Mesophiles	241	236.2469476600279
GCF_024362205.1	3154266	Mesophiles	504	159.78360734319807
GCF_000832985.1	5746640	Mesophiles	1469	255.6276363231384
GCF_905331345.2	5311351	Mesophiles	636	119.74354547458829
GCF_026430575.1	2549044	Mesophiles	329	129.0679956877951
GCF_029537115.1	5312597	Mesophiles	1375	258.81880368490215
GCF_014764305.1	3088198	Mesophiles	518	167.73535893747746
GCA_029536855.1	4191249	Mesophiles	706	168.4462078010636
GCF_016629545.1	2462681	Thermophiles	304	123.44270329774746
GCF_021655315.1	5961776	Mesophiles	1578	264.68622772811324
GCF_036287315.1	5862124	Mesophiles	1576	268.84453484777873
GCF_902388025.1	3172613	Mesophiles	237	74.70183095133254
GCF_009739925.1	5429165	Mesophiles	1520	279.9693875577552
GCF_018207515.1	7708938	Mesophiles	516	66.93528991931184
GCF_003991565.1	4976422	Mesophiles	375	75.35534566803217
GCF_002009195.1	5610875	Mesophiles	1384	246.6638447657451
GCF_018141025.1	5511760	Mesophiles	1500	272.1453764314847
GCA_016856085.1	2567343	Mesophiles	272	105.94610848647804
GCF_002443015.2	3844795	Mesophiles	637	165.6785342261421
GCF_019774595.1	2830982	Psychrophiles	392	138.46785320429447
GCF_014844335.1	3221316	Mesophiles	444	137.83186747279683
GCF_018141425.1	5626074	Mesophiles	468	83.1841173791884
GCF_003054555.1	8570191	Mesophiles	1035	120.76743680508405
GCF_003856455.1	2571939	Mesophiles	265	103.03510308759267
GCF_003667805.1	4375994	Mesophiles	516	117.91606661252278
GCA_001431805.1	4142224	Psychrophiles	559	134.95165881903054
GCF_024204845.1	2485634	Mesophiles	261	105.00339148885153
GCF_024758445.1	8003242	Mesophiles	656	81.96678296120497
GCF_001708405.1	2496140	Mesophiles	264	105.76329853293485
GCA_019931595.1	4565527	Mesophiles	710	155.51326276243685
GCF_015240255.1	4041658	Mesophiles	262	64.82488127397221
GCF_000511385.1	4540155	Mesophiles	276	60.7908760824245
GCF_000021945.1	4684931	Thermophiles	557	118.89182572806301
GCA_036322565.1	4195508	Mesophiles	663	158.02615559307716
GCF_006094355.1	2599371	Mesophiles	342	131.5702914281955
GCA_020221655.1	3217720	Mesophiles	135	41.955173228248576
GCF_013636045.1	4637518	Mesophiles	436	94.01580759363091
GCF_000196275.1	3247018	Thermophiles	239	73.60599787250949
GCF_021733125.1	4058165	Mesophiles	533	131.34015004318454
GCF_023521275.1	4151624	Mesophiles	729	175.59393625241592
GCF_024759405.1	7083267	Mesophiles	397	56.04758369266611
GCF_030292135.1	5889853	Mesophiles	1611	273.5212576612693
GCF_905312035.2	4153151	Mesophiles	716	172.39922169937958
GCF_002216775.1	4071214	Mesophiles	380	93.33825242298734
GCF_030291715.1	5488315	Mesophiles	1404	255.81622046110692
GCA_037013305.1	2326837	Mesophiles	211	90.68104039947792
GCF_029691725.1	2528901	Mesophiles	257	101.6251723574786
GCF_001895885.1	3972564	Mesophiles	613	154.30840132468603
GCF_000455605.1	2993089	Mesophiles	428	142.9960819741745
GCF_022982435.1	2866149	Psychrophiles	404	140.95568653269595
GCF_030388345.1	4593899	Mesophiles	364	79.2355252041893
GCF_003956005.1	2669504	Mesophiles	282	105.63760159190622
GCF_008807175.1	6033051	Mesophiles	694	115.03300734570286
GCF_020023445.1	5842109	Mesophiles	683	116.90983512974509
GCF_014623465.1	4540024	Mesophiles	475	104.62499757710532
GCF_020138455.1	3493930	Mesophiles	851	243.56526890922257
GCF_032681285.1	5938097	Mesophiles	372	62.64633265505767
GCF_907163125.1	2979886	Mesophiles	465	156.04623801044738
GCF_000166295.1	4651725	Mesophiles	312	67.0718926849717
GCF_013347285.1	6809363	Mesophiles	582	85.47054988844037
GCF_020906215.1	4802448	Mesophiles	229	47.684014485945504
GCF_905310985.2	4096107	Mesophiles	733	178.95040339522382
GCF_004296255.1	2819202	Mesophiles	126	44.693498372943836
GCF_000612505.1	5270569	Mesophiles	329	62.422102812808255
GCF_024347255.1	4804482	Mesophiles	444	92.41370869950184
GCF_013267455.1	5642335	Mesophiles	1519	269.2147843047249
GCA_029168535.1	3672547	Mesophiles	627	170.72620173410988
GCA_025643655.1	3300986	Mesophiles	754	228.416600373343
GCF_000755865.1	5625292	Mesophiles	1148	204.07829495784398
GCF_024802585.1	4148036	Mesophiles	753	181.53169355328643
GCF_029590375.1	5754429	Mesophiles	1527	265.3608203350845
GCF_000706725.1	3993073	Mesophiles	503	125.96814533568508
GCF_009498255.1	5157396	Mesophiles	640	124.09363174749427
GCF_900478415.1	2216666	Mesophiles	146	65.8646814630621
GCF_019974395.1	2153904	Thermophiles	266	123.49668323193606
GCF_029691705.1	2484214	Mesophiles	254	102.24561974129443
GCF_002356175.1	2486776	Mesophiles	283	113.80196688402977
GCF_000020005.1	3191453	Thermophiles	409	128.1547934436133
GCF_007814625.1	2846871	Mesophiles	344	120.83441785735988
GCF_000832385.1	5590358	Mesophiles	1486	265.8148190151686
GCF_001548275.1	1814952	Thermophiles	83	45.73123696935236
GCF_000233715.2	4855529	Mesophiles	484	99.68017902889675
GCF_004797125.1	3130338	Mesophiles	302	96.47520491397415
GCF_029457615.1	2644102	Mesophiles	275	104.00506485755845
GCF_027945215.1	6720861	Mesophiles	653	97.16017040078644
GCF_003596365.3	2699210	Mesophiles	281	104.10453428966252
GCF_021172185.1	4436683	Mesophiles	752	169.49599509363188
GCF_031757735.1	2666688	Mesophiles	351	131.62394700842393
GCA_029762035.1	4036830	Mesophiles	694	171.91707354533136
GCF_014304635.1	5213616	Mesophiles	674	129.2768780823137
GCF_032810065.1	4528424	Mesophiles	325	71.76889796538487
GCF_019974315.1	2201218	Thermophiles	275	124.93083374749797
GCA_021233235.1	3593163	Mesophiles	623	173.38484226849715
GCF_000299435.1	2815863	Mesophiles	186	66.05434994529209
GCF_020906495.1	5021905	Mesophiles	240	47.79062925324155
GCF_901422025.1	5142131	Mesophiles	637	123.87860208151056
GCF_024757965.1	4256356	Mesophiles	623	146.36933564767608
GCF_030553095.1	5114553	Mesophiles	476	93.06776173792704
GCA_036871055.1	3952647	Mesophiles	639	161.6638166777858
GCF_016834495.1	2558906	Mesophiles	272	106.2954246853929
GCF_000973705.1	4141984	Mesophiles	923	222.84006891383453
GCF_018075365.1	4761851	Mesophiles	374	78.54088672661115
GCF_028747625.1	2806374	Mesophiles	383	136.475038608539
GCF_030060725.1	4197974	Mesophiles	538	128.1570586192292
GCF_014883935.1	5618989	Mesophiles	753	134.00987259451833
GCF_006385595.1	4610696	Mesophiles	427	92.61074683735384
GCF_028463885.1	3769976	Mesophiles	604	160.21322151652956
